N,seed,rho,f_elongated,f_binary,f_active,s_max_norm,s_max_norm_2
1000,350020380685320,0.86,0.00028,0.012380000000000002,0.012660000000000003,0.96946,0.9872000000000001
1000,484612500106051,0.86,0.0,0.027919999999999997,0.027919999999999997,0.95724,0.97208
1000,604884003999171,0.86,0.0,0.029539999999999997,0.029539999999999997,0.9311,0.9704400000000001
1000,501697692195937,0.86,0.0,0.030999999999999996,0.030999999999999996,0.9532,0.969
1000,851083349436041,0.86,0.0,2e-05,2e-05,0.98266,0.99998
1000,796940938751527,0.86,0.0,0.031119999999999995,0.031119999999999995,0.95778,0.96888
1000,7713914261614,0.86,0.0,0.028979999999999995,0.028979999999999995,0.95502,0.97102
1000,1099062448631258,0.87,0.0,0.014550000000000002,0.014550000000000002,0.9843500000000001,0.98545
1000,853827592514924,0.87,0.0,0.010850000000000002,0.010850000000000002,0.98515,0.98915
1000,1052030010736714,0.87,0.0,0.016150000000000005,0.016150000000000005,0.9805,0.98385
1000,993068073743470,0.87,0.0,0.014450000000000001,0.014450000000000001,0.98365,0.9855499999999999
1000,375074238073900,0.87,0.0,0.009650000000000002,0.009650000000000002,0.9865499999999999,0.9901
1000,416178520884477,0.87,0.0,0.016350000000000003,0.016350000000000003,0.9815,0.98365
1000,874051135843279,0.87,0.0,0.011550000000000001,0.011550000000000001,0.9883500000000001,0.98845
1000,12944511869278,0.87,0.0,0.014650000000000002,0.014650000000000002,0.98325,0.9853500000000001
1000,542029227742456,0.87,0.0,0.011600000000000003,0.011600000000000003,0.9875,0.9884
1000,1011744331896734,0.87,0.0,0.00335,0.00335,0.9661000000000001,0.9966499999999999
1000,211701226972609,0.87,0.0,0.005100000000000002,0.005100000000000002,0.97025,0.9949
1000,292918525777755,0.87,0.0,0.012500000000000002,0.012500000000000002,0.9847,0.9875
1000,731147908347497,0.87,0.0,0.00955,0.00955,0.9885499999999999,0.99045
1000,985549376192247,0.87,0.0,0.014050000000000002,0.014050000000000002,0.98465,0.98595
1000,873456432950595,0.87,0.0,0.015650000000000004,0.015650000000000004,0.98145,0.9843500000000001
1000,422219896800918,0.87,0.0,0.013400000000000004,0.013400000000000004,0.98475,0.9866
1000,900740014674953,0.87,0.0,0.008450000000000001,0.008450000000000001,0.9886,0.9915499999999999
1000,1020578668480920,0.87,0.0,0.015650000000000004,0.015650000000000004,0.9813,0.9843500000000001
1000,343569160877337,0.87,0.0,0.014400000000000001,0.014400000000000001,0.9829,0.9856
1000,78804909138230,0.87,0.0,0.012300000000000002,0.012300000000000002,0.98715,0.9877
1000,333614425743970,0.87,0.0,0.017050000000000003,0.017050000000000003,0.97835,0.98295
1000,974443487743328,0.87,0.0,0.009750000000000002,0.009750000000000002,0.9892000000000001,0.99025
1000,703985244396274,0.87,0.0,0.012400000000000003,0.012400000000000003,0.98595,0.9876
1000,1122578106359740,0.87,0.0,0.018050000000000004,0.018050000000000004,0.9802000000000001,0.9819500000000001
1000,492938554100859,0.87,0.0,0.014600000000000002,0.014600000000000002,0.98345,0.9853999999999999
1000,170902461924754,0.87,0.0,0.011950000000000002,0.011950000000000002,0.98675,0.98805
1000,260045648084392,0.87,0.0,0.008450000000000003,0.008450000000000003,0.98675,0.9915499999999999
1000,450419983107763,0.87,0.0,0.0007000000000000001,0.0007000000000000001,0.9984,0.9993
1000,543308666121182,0.87,0.0,0.013800000000000002,0.013800000000000002,0.9851,0.9862000000000001
1000,593849570694833,0.87,0.0,0.009900000000000003,0.009900000000000003,0.98685,0.9901
1000,582382717235568,0.87,0.0,0.013400000000000004,0.013400000000000004,0.9843,0.9866
1000,1123570616129223,0.87,0.0,0.00045000000000000004,0.00045000000000000004,0.9984500000000001,0.9995499999999999
1000,680622798933824,0.87,0.0,0.017000000000000005,0.017000000000000005,0.98205,0.983
1000,201764007966294,0.87,0.0,0.009950000000000002,0.009950000000000002,0.98815,0.99005
1000,453356923466257,0.87,0.0,0.01365,0.01365,0.98295,0.9863500000000001
1000,346214149398000,0.87,0.0,0.014550000000000002,0.014550000000000002,0.9833999999999999,0.98545
1000,353918643079908,0.87,0.0,0.009900000000000003,0.009900000000000003,0.98825,0.9901
1000,971536625474344,0.87,0.0,0.015700000000000002,0.015700000000000002,0.9815,0.9843
1000,799035771825238,0.87,0.0,0.012850000000000004,0.012850000000000004,0.9852000000000001,0.98715
1000,1114806189928891,0.87,0.0,0.008300000000000002,0.008300000000000002,0.9905499999999999,0.9917
1000,216465895742590,0.87,0.0,0.015650000000000004,0.015650000000000004,0.98205,0.9843500000000001
1000,926435018171726,0.87,0.0,0.0128,0.0128,0.9839,0.9872000000000001
1000,744517311885370,0.87,0.0,0.006100000000000001,0.006100000000000001,0.98695,0.9939
1000,812580382463326,0.87,0.0,0.0032500000000000003,0.0032500000000000003,0.99065,0.99675
1000,521742092743191,0.87,0.0,0.012800000000000002,0.012800000000000002,0.9832000000000001,0.9872000000000001
1000,1008612444973162,0.87,0.0,0.0037000000000000006,0.0037000000000000006,0.98615,0.9963
1000,121838283310165,0.87,0.0,0.013150000000000004,0.013150000000000004,0.982,0.98685
1000,431006493426170,0.87,0.0,0.00335,0.00335,0.985,0.9966499999999999
1000,765322069857382,0.87,0.0,0.011550000000000001,0.011550000000000001,0.985,0.98845
1000,725201757884584,0.87,0.0,0.00955,0.00955,0.98795,0.99045
1000,184656659025018,0.87,0.0,0.014600000000000002,0.014600000000000002,0.9822000000000001,0.9853999999999999
1000,1034686135547599,0.87,0.0,0.013350000000000004,0.013350000000000004,0.98515,0.98665
1000,380972098894405,0.87,0.0,0.01105,0.01105,0.98715,0.98895
1000,742183958399040,0.87,0.0,0.0187,0.0187,0.9783999999999999,0.9813
1000,37852570490343,0.87,0.0,0.010950000000000001,0.010950000000000001,0.98565,0.98905
1000,734109262104827,0.87,0.0,0.010300000000000002,0.010300000000000002,0.9869,0.9897
1000,401686787590537,0.87,0.0,0.013650000000000004,0.013650000000000004,0.9847,0.9863500000000001
1000,350020380685320,0.87,0.0,0.011850000000000003,0.011850000000000003,0.9843500000000001,0.98815
1000,484612500106051,0.87,0.0,0.010950000000000001,0.010950000000000001,0.9884,0.98905
1000,604884003999171,0.87,0.0,0.013000000000000003,0.013000000000000003,0.98465,0.987
1000,501697692195937,0.87,0.0,0.0031000000000000008,0.0031000000000000008,0.9965499999999999,0.9969
1000,851083349436041,0.87,0.00015000000000000001,0.00975,0.0099,0.9885,0.9901
1000,796940938751527,0.87,0.0,0.013350000000000004,0.013350000000000004,0.98575,0.98665
1000,7713914261614,0.87,0.0,0.017850000000000005,0.017850000000000005,0.98015,0.98215
1000,1099062448631258,0.88,0.0,0.0010500000000000002,0.0010500000000000002,0.9981,0.99895
1000,853827592514924,0.88,0.0,0.0027,0.0027,0.99595,0.9973
1000,1052030010736714,0.88,0.0,0.004700000000000001,0.004700000000000001,0.9935,0.9953
1000,993068073743470,0.88,0.0,0.005300000000000001,0.005300000000000001,0.99415,0.9947
1000,375074238073900,0.88,0.0,0.0052000000000000015,0.0052000000000000015,0.99395,0.9947999999999999
1000,416178520884477,0.88,0.0,0.004000000000000001,0.004000000000000001,0.99475,0.996
1000,874051135843279,0.88,0.0,0.0039000000000000007,0.0039000000000000007,0.9947999999999999,0.9961
1000,12944511869278,0.88,0.0,0.005450000000000001,0.005450000000000001,0.9944,0.9945499999999999
1000,542029227742456,0.88,0.0,0.0002,0.0002,0.9994,0.9997999999999999
1000,1011744331896734,0.88,0.0,0.006,0.006,0.99195,0.994
1000,211701226972609,0.88,0.0,0.0024500000000000004,0.0024500000000000004,0.99705,0.9975499999999999
1000,292918525777755,0.88,0.0,0.0037000000000000006,0.0037000000000000006,0.99585,0.9963
1000,731147908347497,0.88,0.0,0.0079,0.0079,0.9912000000000001,0.9921
1000,985549376192247,0.88,0.0,0.007150000000000001,0.007150000000000001,0.99275,0.99285
1000,873456432950595,0.88,0.0,0.007650000000000001,0.007650000000000001,0.99185,0.9923500000000001
1000,422219896800918,0.88,0.0,0.0039000000000000007,0.0039000000000000007,0.9959,0.9961
1000,900740014674953,0.88,0.0,0.004850000000000002,0.004850000000000002,0.9936499999999999,0.99515
1000,1020578668480920,0.88,0.0,0.005,0.005,0.9945,0.995
1000,343569160877337,0.88,0.0,0.00645,0.00645,0.9923500000000001,0.9935499999999999
1000,78804909138230,0.88,0.0,0.0026500000000000004,0.0026500000000000004,0.9969,0.9973500000000001
1000,333614425743970,0.88,0.0,0.0,0.0,0.9996,1.0
1000,974443487743328,0.88,0.0,0.005950000000000001,0.005950000000000001,0.9931,0.99405
1000,703985244396274,0.88,0.0,0.0068000000000000005,0.0068000000000000005,0.99285,0.9932000000000001
1000,1122578106359740,0.88,0.0,0.0079,0.0079,0.99125,0.9921
1000,492938554100859,0.88,0.0,0.008300000000000002,0.008300000000000002,0.9906,0.9917
1000,170902461924754,0.88,0.0,0.0038000000000000004,0.0038000000000000004,0.9957,0.9962000000000001
1000,260045648084392,0.88,0.0,0.004450000000000001,0.004450000000000001,0.9952000000000001,0.9955499999999999
1000,450419983107763,0.88,0.0,0.009400000000000002,0.009400000000000002,0.9887,0.9906
1000,543308666121182,0.88,0.0,0.0036500000000000005,0.0036500000000000005,0.9962000000000001,0.9963500000000001
1000,593849570694833,0.88,0.0,0.0002,0.0002,0.9987999999999999,0.9997999999999999
1000,582382717235568,0.88,0.0,0.009100000000000002,0.009100000000000002,0.99025,0.9909
1000,1123570616129223,0.88,0.0,0.00255,0.00255,0.9973,0.9974500000000001
1000,680622798933824,0.88,0.0,0.009600000000000001,0.009600000000000001,0.98715,0.9904
1000,201764007966294,0.88,0.0,0.0079,0.0079,0.9917,0.9921
1000,453356923466257,0.88,0.0,0.004500000000000001,0.004500000000000001,0.9947,0.9955
1000,346214149398000,0.88,0.0,0.0023000000000000004,0.0023000000000000004,0.9976,0.9977
1000,353918643079908,0.88,0.0,0.007300000000000001,0.007300000000000001,0.9915499999999999,0.9927
1000,971536625474344,0.88,0.0,0.0037000000000000006,0.0037000000000000006,0.9951,0.9963
1000,799035771825238,0.88,0.0,0.005600000000000001,0.005600000000000001,0.99415,0.9944
1000,1114806189928891,0.88,0.0,0.008150000000000001,0.008150000000000001,0.9905499999999999,0.99185
1000,216465895742590,0.88,0.0,0.007250000000000001,0.007250000000000001,0.99265,0.99275
1000,926435018171726,0.88,0.0,0.004750000000000001,0.004750000000000001,0.995,0.99525
1000,744517311885370,0.88,0.0,0.00355,0.00355,0.9949,0.9964500000000001
1000,812580382463326,0.88,0.0,0.005150000000000001,0.005150000000000001,0.9937999999999999,0.99485
1000,521742092743191,0.88,0.0,0.008200000000000002,0.008200000000000002,0.98995,0.9917999999999999
1000,1008612444973162,0.88,0.0,5e-05,5e-05,0.99995,0.99995
1000,121838283310165,0.88,0.0,0.004250000000000001,0.004250000000000001,0.9955,0.99575
1000,431006493426170,0.88,0.0,0.004600000000000001,0.004600000000000001,0.9947999999999999,0.9954
1000,765322069857382,0.88,0.0,0.0049,0.0049,0.994,0.9951
1000,725201757884584,0.88,0.0,0.00645,0.00645,0.993,0.9935499999999999
1000,184656659025018,0.88,0.0,0.007450000000000001,0.007450000000000001,0.99175,0.9925499999999999
1000,1034686135547599,0.88,0.0,0.006300000000000002,0.006300000000000002,0.9927,0.9937
1000,380972098894405,0.88,0.0,0.006200000000000001,0.006200000000000001,0.9932000000000001,0.9937999999999999
1000,742183958399040,0.88,0.0,0.005900000000000001,0.005900000000000001,0.9933500000000001,0.9941
1000,37852570490343,0.88,0.0,0.0002,0.0002,0.9996499999999999,0.9997999999999999
1000,734109262104827,0.88,0.0,0.005800000000000001,0.005800000000000001,0.9937,0.9942000000000001
1000,401686787590537,0.88,0.0,0.008000000000000002,0.008000000000000002,0.99105,0.992
1000,350020380685320,0.88,0.0,0.006000000000000001,0.006000000000000001,0.9937,0.994
1000,484612500106051,0.88,0.0,0.0038000000000000004,0.0038000000000000004,0.9953,0.9962000000000001
1000,604884003999171,0.88,0.0,0.004850000000000002,0.004850000000000002,0.99485,0.99515
1000,501697692195937,0.88,0.0,0.006050000000000001,0.006050000000000001,0.99315,0.99395
1000,851083349436041,0.88,0.0,0.0037500000000000007,0.0037500000000000007,0.99605,0.99625
1000,796940938751527,0.88,0.0,0.007550000000000001,0.007550000000000001,0.991,0.99245
1000,7713914261614,0.88,0.0,0.006150000000000001,0.006150000000000001,0.9937999999999999,0.99385
1000,1099062448631258,0.9,0.0,0.0,0.0,1.0,1.0
1000,853827592514924,0.9,0.0,0.0007500000000000001,0.0007500000000000001,0.9985499999999999,0.99925
1000,1052030010736714,0.9,0.0,0.0007000000000000001,0.0007000000000000001,0.99925,0.9993
1000,993068073743470,0.9,0.0,0.0006500000000000001,0.0006500000000000001,0.99925,0.9993500000000001
1000,375074238073900,0.9,0.0,0.0,0.0,1.0,1.0
1000,416178520884477,0.9,0.0,0.0,0.0,1.0,1.0
1000,874051135843279,0.9,0.0,0.0008,0.0008,0.9991,0.9992000000000001
1000,12944511869278,0.9,0.0,0.0016000000000000003,0.0016000000000000003,0.99815,0.9984
1000,542029227742456,0.9,0.0,0.0011500000000000004,0.0011500000000000004,0.99875,0.99885
1000,1011744331896734,0.9,0.0,0.0001,0.0001,0.9999,0.9999
1000,211701226972609,0.9,0.0,0.0014500000000000003,0.0014500000000000003,0.9985499999999999,0.9985499999999999
1000,292918525777755,0.9,0.0,0.0023500000000000005,0.0023500000000000005,0.9976499999999999,0.9976499999999999
1000,731147908347497,0.9,0.0,5e-05,5e-05,0.99995,0.99995
1000,985549376192247,0.9,0.0,0.0016,0.0016,0.99825,0.9984
1000,873456432950595,0.9,0.0,0.0012000000000000003,0.0012000000000000003,0.9986,0.9987999999999999
1000,422219896800918,0.9,0.0,0.00125,0.00125,0.99875,0.99875
1000,900740014674953,0.9,0.0,0.00035,0.00035,0.9996499999999999,0.9996499999999999
1000,1020578668480920,0.9,0.0,0.00025,0.00025,0.9997,0.99975
1000,343569160877337,0.9,0.0,0.00355,0.00355,0.9961,0.9964500000000001
1000,78804909138230,0.9,0.0,0.0017500000000000005,0.0017500000000000005,0.99825,0.99825
1000,333614425743970,0.9,0.0,0.0012000000000000001,0.0012000000000000001,0.9983500000000001,0.9987999999999999
1000,974443487743328,0.9,0.0,0.0027000000000000006,0.0027000000000000006,0.9972000000000001,0.9973
1000,703985244396274,0.9,0.0,0.0004,0.0004,0.9996,0.9996
1000,1122578106359740,0.9,0.0,0.0008500000000000003,0.0008500000000000003,0.999,0.99915
1000,492938554100859,0.9,0.0,0.0022000000000000006,0.0022000000000000006,0.9977999999999999,0.9977999999999999
1000,170902461924754,0.9,0.0,0.0,0.0,1.0,1.0
1000,260045648084392,0.9,0.0,0.0008500000000000003,0.0008500000000000003,0.9991,0.99915
1000,450419983107763,0.9,0.0,0.003300000000000001,0.003300000000000001,0.9965,0.9967
1000,543308666121182,0.9,0.0,0.0,0.0,1.0,1.0
1000,593849570694833,0.9,0.0,0.00015000000000000001,0.00015000000000000001,0.99985,0.99985
1000,582382717235568,0.9,0.0,0.0011500000000000002,0.0011500000000000002,0.9987,0.99885
1000,1123570616129223,0.9,0.0,0.0004,0.0004,0.9995499999999999,0.9996
1000,680622798933824,0.9,0.0,0.0010000000000000002,0.0010000000000000002,0.9989,0.999
1000,201764007966294,0.9,0.0,0.0009500000000000001,0.0009500000000000001,0.99905,0.99905
1000,453356923466257,0.9,0.0,0.00015000000000000001,0.00015000000000000001,0.9997,0.99985
1000,346214149398000,0.9,0.0,0.0018500000000000003,0.0018500000000000003,0.9979,0.99815
1000,353918643079908,0.9,0.0,0.00135,0.00135,0.9985,0.9986499999999999
1000,971536625474344,0.9,0.0,0.00075,0.00075,0.99925,0.99925
1000,799035771825238,0.9,0.0,0.0004,0.0004,0.9994,0.9996
1000,1114806189928891,0.9,0.0,0.0010500000000000002,0.0010500000000000002,0.99885,0.99895
1000,216465895742590,0.9,0.0,0.00025,0.00025,0.9993500000000001,0.99975
1000,926435018171726,0.9,0.0,0.0017500000000000003,0.0017500000000000003,0.9982000000000001,0.99825
1000,744517311885370,0.9,0.0,0.0,0.0,0.9999,1.0
1000,812580382463326,0.9,0.0,0.0008000000000000001,0.0008000000000000001,0.99915,0.9992000000000001
1000,521742092743191,0.9,0.0,0.0006000000000000002,0.0006000000000000002,0.9994,0.9994
1000,1008612444973162,0.9,0.0,0.0011500000000000004,0.0011500000000000004,0.99875,0.99885
1000,121838283310165,0.9,0.0,0.0015500000000000004,0.0015500000000000004,0.9982000000000001,0.9984500000000001
1000,431006493426170,0.9,0.0,0.0004,0.0004,0.9996,0.9996
1000,765322069857382,0.9,0.0,0.00035,0.00035,0.9996499999999999,0.9996499999999999
1000,725201757884584,0.9,0.0,0.0010000000000000002,0.0010000000000000002,0.999,0.999
1000,184656659025018,0.9,0.0,0.0011,0.0011,0.9984,0.9989
1000,1034686135547599,0.9,0.0,0.0008500000000000001,0.0008500000000000001,0.99905,0.99915
1000,380972098894405,0.9,0.0,0.0011500000000000002,0.0011500000000000002,0.99885,0.99885
1000,742183958399040,0.9,0.0,0.00115,0.00115,0.99885,0.99885
1000,37852570490343,0.9,0.0,0.0002,0.0002,0.9995499999999999,0.9997999999999999
1000,734109262104827,0.9,0.0,0.00035,0.00035,0.9994500000000001,0.9996499999999999
1000,401686787590537,0.9,0.0,0.00075,0.00075,0.9986499999999999,0.99925
1000,350020380685320,0.9,0.0,0.0024000000000000007,0.0024000000000000007,0.9976,0.9976
1000,484612500106051,0.9,0.0,0.00025,0.00025,0.9996499999999999,0.99975
1000,604884003999171,0.9,0.0,0.00015000000000000001,0.00015000000000000001,0.9997999999999999,0.99985
1000,501697692195937,0.9,0.0,0.0,0.0,0.99995,1.0
1000,851083349436041,0.9,0.0,0.0005,0.0005,0.99905,0.9995
1000,796940938751527,0.9,0.0,0.0005000000000000001,0.0005000000000000001,0.9994,0.9995
1000,7713914261614,0.9,0.0,0.0008500000000000001,0.0008500000000000001,0.9991,0.99915
2000,1099062448631258,0.4,0.8911785714285715,0.08595714285714284,0.9771357142857143,0.007964285714285714,0.008792857142857142
2000,853827592514924,0.4,0.8550928571428572,0.10361428571428571,0.958707142857143,0.011464285714285713,0.012242857142857142
2000,1052030010736714,0.4,0.9076285714285713,0.06317142857142857,0.9707999999999999,0.00932142857142857,0.009892857142857142
2000,993068073743470,0.4,0.9246714285714285,0.061314285714285724,0.9859857142857142,0.0037928571428571425,0.004071428571428571
2000,375074238073900,0.4,0.8533785714285715,0.0929142857142857,0.9462928571428573,0.02157857142857143,0.02252142857142857
2000,416178520884477,0.4,0.8820428571428572,0.07622857142857142,0.9582714285714287,0.01407857142857143,0.014992857142857143
2000,874051135843279,0.4,0.8815928571428571,0.08165714285714286,0.9632499999999999,0.009607142857142857,0.010135714285714286
2000,12944511869278,0.4,0.8741500000000001,0.08536428571428571,0.9595142857142858,0.017307142857142858,0.017728571428571427
2000,542029227742456,0.4,0.8453428571428572,0.12028571428571426,0.9656285714285714,0.009121428571428572,0.010257142857142859
2000,1011744331896734,0.4,0.8604499999999999,0.09564999999999999,0.9561,0.015857142857142858,0.01635714285714286
2000,211701226972609,0.4,0.8693285714285713,0.09284285714285714,0.9621714285714285,0.012857142857142857,0.013814285714285715
2000,292918525777755,0.4,0.8526214285714286,0.08775714285714287,0.9403785714285715,0.0166,0.01755
2000,731147908347497,0.4,0.9188857142857143,0.06700714285714286,0.9858928571428571,0.00515,0.005621428571428571
2000,985549376192247,0.4,0.8619928571428572,0.08323571428571429,0.9452285714285715,0.01622857142857143,0.017185714285714287
2000,873456432950595,0.4,0.8474071428571429,0.10592857142857144,0.9533357142857144,0.013057142857142857,0.013842857142857143
2000,422219896800918,0.4,0.9182214285714286,0.05905,0.9772714285714287,0.010092857142857143,0.0104
2000,900740014674953,0.4,0.8590142857142858,0.09767142857142856,0.9566857142857144,0.014257142857142859,0.014857142857142857
2000,1020578668480920,0.4,0.8577428571428571,0.10670714285714286,0.96445,0.011678571428571429,0.012364285714285713
2000,343569160877337,0.4,0.8718357142857143,0.07942142857142857,0.9512571428571428,0.028414285714285715,0.02905
2000,78804909138230,0.4,0.9263214285714286,0.058100000000000006,0.9844214285714287,0.005421428571428572,0.005671428571428572
2000,333614425743970,0.4,0.8661214285714286,0.09082142857142855,0.9569428571428571,0.010535714285714287,0.010978571428571428
2000,974443487743328,0.4,0.8925357142857144,0.08705,0.9795857142857144,0.005185714285714286,0.005435714285714286
2000,703985244396274,0.4,0.8713785714285714,0.08694285714285714,0.9583214285714285,0.009771428571428572,0.010664285714285715
2000,1122578106359740,0.4,0.8894142857142858,0.08293571428571428,0.97235,0.009342857142857144,0.009707142857142857
2000,492938554100859,0.4,0.8700857142857141,0.09045714285714286,0.960542857142857,0.012757142857142858,0.013614285714285714
2000,170902461924754,0.4,0.8224285714285713,0.09934285714285715,0.9217714285714285,0.022892857142857142,0.024557142857142857
2000,260045648084392,0.4,0.7875785714285714,0.11005714285714285,0.8976357142857142,0.040921428571428574,0.043071428571428566
2000,450419983107763,0.4,0.8771000000000001,0.0944285714285714,0.9715285714285715,0.009107142857142857,0.009885714285714286
2000,543308666121182,0.4,0.8977357142857141,0.07430714285714285,0.972042857142857,0.00847142857142857,0.0091
2000,593849570694833,0.4,0.890485714285714,0.07922857142857143,0.9697142857142854,0.009114285714285714,0.009942857142857144
2000,582382717235568,0.4,0.9003785714285715,0.06805714285714284,0.9684357142857143,0.015228571428571428,0.016057142857142857
2000,1123570616129223,0.4,0.8831000000000002,0.08064285714285716,0.9637428571428573,0.010928571428571428,0.011457142857142857
2000,680622798933824,0.4,0.8817142857142857,0.09576428571428572,0.9774785714285714,0.009307142857142858,0.009657142857142857
2000,201764007966294,0.4,0.9193714285714285,0.06152857142857143,0.9808999999999999,0.006414285714285714,0.006814285714285714
2000,453356923466257,0.4,0.8901642857142857,0.07462857142857142,0.9647928571428571,0.019814285714285715,0.02042142857142857
2000,346214149398000,0.4,0.859842857142857,0.10135,0.961192857142857,0.011821428571428571,0.012321428571428572
2000,353918643079908,0.4,0.8731714285714286,0.08090714285714284,0.9540785714285714,0.012114285714285715,0.012814285714285716
2000,971536625474344,0.4,0.8561214285714286,0.09145714285714286,0.9475785714285715,0.014607142857142858,0.015035714285714286
2000,799035771825238,0.4,0.8652285714285716,0.08580714285714286,0.9510357142857144,0.016692857142857145,0.017571428571428575
2000,1114806189928891,0.4,0.8720214285714286,0.09300714285714284,0.9650285714285715,0.009907142857142857,0.010392857142857143
2000,216465895742590,0.4,0.8491857142857143,0.09180714285714285,0.9409928571428572,0.016085714285714287,0.01692142857142857
2000,926435018171726,0.4,0.8744214285714285,0.08870714285714286,0.9631285714285713,0.01107142857142857,0.011414285714285715
2000,744517311885370,0.4,0.8616428571428572,0.07929999999999998,0.9409428571428571,0.029914285714285716,0.031278571428571426
2000,812580382463326,0.4,0.8388428571428571,0.10192857142857142,0.9407714285714286,0.015264285714285715,0.015942857142857144
2000,521742092743191,0.4,0.9238142857142859,0.059857142857142866,0.9836714285714288,0.0061571428571428576,0.006521428571428571
2000,1008612444973162,0.4,0.8380714285714285,0.09361428571428572,0.9316857142857142,0.025614285714285714,0.026857142857142857
2000,121838283310165,0.4,0.8973928571428572,0.0770357142857143,0.9744285714285715,0.006828571428571429,0.007114285714285714
2000,431006493426170,0.4,0.8551857142857143,0.08677857142857144,0.9419642857142858,0.019064285714285714,0.020035714285714285
2000,765322069857382,0.4,0.913235714285714,0.06955714285714287,0.9827928571428569,0.0064285714285714285,0.006971428571428571
2000,725201757884584,0.4,0.8962857142857144,0.07062142857142857,0.966907142857143,0.009471428571428572,0.00985
2000,184656659025018,0.4,0.8977071428571428,0.07538571428571428,0.9730928571428571,0.00932142857142857,0.009692857142857144
2000,1034686135547599,0.4,0.8391071428571429,0.10602857142857143,0.9451357142857144,0.016692857142857145,0.017392857142857144
2000,380972098894405,0.4,0.8505071428571429,0.09889285714285716,0.9494,0.016914285714285715,0.01767142857142857
2000,742183958399040,0.4,0.853057142857143,0.10707857142857145,0.9601357142857144,0.010921428571428572,0.011507142857142858
2000,37852570490343,0.4,0.8573714285714286,0.09525714285714285,0.9526285714285714,0.013821428571428571,0.014442857142857143
2000,734109262104827,0.4,0.8905142857142857,0.0812,0.9717142857142858,0.010957142857142858,0.011814285714285715
2000,401686787590537,0.4,0.8679785714285715,0.08184285714285715,0.9498214285714286,0.016735714285714284,0.017485714285714285
2000,350020380685320,0.4,0.8417428571428573,0.09777142857142858,0.939514285714286,0.0121,0.013407142857142857
2000,484612500106051,0.4,0.8213714285714285,0.09755714285714286,0.9189285714285714,0.022457142857142856,0.024492857142857143
2000,604884003999171,0.4,0.9193428571428569,0.06449285714285714,0.983835714285714,0.005285714285714286,0.005585714285714285
2000,501697692195937,0.4,0.8939642857142859,0.07755,0.9715142857142859,0.008985714285714286,0.009435714285714285
2000,851083349436041,0.4,0.8464357142857143,0.10504999999999999,0.9514857142857143,0.012771428571428572,0.013507142857142858
2000,796940938751527,0.4,0.8346714285714287,0.10685,0.9415214285714287,0.0197,0.0209
2000,7713914261614,0.4,0.9064428571428572,0.06175,0.9681928571428572,0.01017142857142857,0.010964285714285713
2000,1099062448631258,0.5,0.8103500000000001,0.14205000000000004,0.9524000000000001,0.011557142857142856,0.011914285714285714
2000,853827592514924,0.5,0.8676285714285713,0.09285,0.9604785714285713,0.009085714285714286,0.010535714285714287
2000,1052030010736714,0.5,0.7628214285714285,0.12535000000000004,0.8881714285714286,0.031714285714285716,0.03367857142857143
2000,993068073743470,0.5,0.7651642857142856,0.1241714285714286,0.8893357142857142,0.037371428571428576,0.03881428571428572
2000,375074238073900,0.5,0.861842857142857,0.0917142857142857,0.9535571428571428,0.02,0.021592857142857143
2000,416178520884477,0.5,0.9681642857142858,0.027621428571428568,0.9957857142857144,0.0014071428571428572,0.0016142857142857144
2000,874051135843279,0.5,0.8211428571428572,0.12696428571428572,0.9481071428571429,0.01802857142857143,0.018692857142857143
2000,12944511869278,0.5,0.8058857142857144,0.10637142857142859,0.912257142857143,0.024414285714285715,0.025071428571428574
2000,542029227742456,0.5,0.8017357142857144,0.12418571428571427,0.9259214285714287,0.019642857142857142,0.02092857142857143
2000,1011744331896734,0.5,0.7633357142857143,0.12595714285714285,0.8892928571428572,0.03540714285714286,0.03730714285714286
2000,211701226972609,0.5,0.7426571428571428,0.13507857142857144,0.8777357142857143,0.047642857142857147,0.05207142857142857
2000,292918525777755,0.5,0.8886071428571429,0.07562142857142856,0.9642285714285714,0.012464285714285714,0.012964285714285713
2000,731147908347497,0.5,0.8025857142857145,0.11690000000000002,0.9194857142857145,0.02362857142857143,0.024592857142857142
2000,985549376192247,0.5,0.8429142857142857,0.0958,0.9387142857142857,0.014885714285714287,0.015914285714285714
2000,873456432950595,0.5,0.8221714285714288,0.11772142857142859,0.9398928571428573,0.01640714285714286,0.017264285714285715
2000,422219896800918,0.5,0.8200285714285714,0.11087142857142858,0.9309000000000001,0.01842142857142857,0.02037142857142857
2000,900740014674953,0.5,0.748907142857143,0.1329142857142857,0.8818214285714288,0.0345,0.03641428571428571
2000,1020578668480920,0.5,0.8009142857142858,0.13260714285714284,0.9335214285714286,0.019135714285714287,0.019714285714285715
2000,343569160877337,0.5,0.8309857142857142,0.1047357142857143,0.9357214285714285,0.014478571428571427,0.015957142857142857
2000,78804909138230,0.5,0.84915,0.10575714285714286,0.9549071428571428,0.016835714285714284,0.017935714285714287
2000,333614425743970,0.5,0.8183642857142855,0.11025714285714286,0.9286214285714284,0.02387142857142857,0.02475
2000,974443487743328,0.5,0.8599928571428571,0.09058571428571427,0.9505785714285714,0.016692857142857145,0.017542857142857145
2000,703985244396274,0.5,0.7724857142857144,0.11955000000000002,0.8920357142857145,0.03775714285714286,0.03945714285714286
