N,seed,rho,f_elongated,f_binary,f_active,mean_aspect_ratio,s_max_norm,s_max_norm_2,n_clusters,state_label,state_name,state_id,nematic_elong,polar_elong,nematic_total,polar_total,s_max_elong,s_2max_elong,n_clusters_elong
2000,78804909138230.0,0.5,0.84915,0.1057571428571428,0.9549071428571428,2.587498571428572,0.0168357142857142,0.0179357142857142,18.5,0,Unjammed,0,0.23614686162114593,0.5481990177834061,0.22838588304641338,0.5250659473086722,0.7936428571428571,0.0395,104.48571428571428
2000,333614425743970.0,0.5,0.8183642857142855,0.1102571428571428,0.9286214285714284,2.536195,0.0238714285714285,0.02475,26.942857142857143,0,Unjammed,0,0.12959716296549506,0.520570977860482,0.12039512838214557,0.48318272673369933,0.7808071428571428,0.032278571428571434,95.32857142857142
2000,974443487743328.0,0.5,0.8599928571428571,0.0905857142857142,0.9505785714285712,2.580844285714286,0.0166928571428571,0.0175428571428571,23.942857142857143,0,Unjammed,0,0.31248990312503194,0.5159417591200786,0.29693640047803505,0.49202104993049633,0.8286285714285714,0.024907142857142857,94.88571428571429
2000,703985244396274.0,0.5,0.7724857142857144,0.11955,0.8920357142857145,2.4627414285714284,0.0377571428571428,0.0394571428571428,31.47142857142857,0,Unjammed,0,0.1354356210008675,0.3230208732003436,0.11883790830028249,0.28884162253791856,0.6887214285714285,0.06509999999999999,108.72857142857143
2000,1122578106359740.0,0.5,0.9037071428571428,0.0702714285714285,0.9739785714285714,2.6321885714285727,0.0090928571428571,0.0096928571428571,14.642857142857142,0,Unjammed,0,0.4620273396646269,0.7590529187463392,0.4504587862766671,0.7395280315044072,0.86895,0.026350000000000002,81.62857142857143
2000,492938554100859.0,0.5,0.8746999999999998,0.0892214285714285,0.9639214285714284,2.605763571428572,0.0115285714285714,0.0119857142857142,17.885714285714286,0,Unjammed,0,0.2826535753209351,0.5812311724396926,0.2726845929062862,0.5600652173583061,0.7883785714285714,0.04812142857142857,98.92857142857143
2000,170902461924754.0,0.5,0.8427499999999998,0.1062428571428571,0.9489928571428567,2.5808007142857137,0.0253214285714285,0.0259285714285714,13.3,0,Unjammed,0,0.5199364922650551,0.7879863126557026,0.49385760390451866,0.7485024191077406,0.8520714285714286,0.01812857142857143,85.58571428571429
2000,260045648084392.0,0.5,0.8998571428571429,0.0722285714285714,0.9720857142857144,2.6270292857142854,0.0089857142857142,0.0092,16.857142857142858,0,Unjammed,0,0.4309306007969353,0.7275037039987073,0.41908868250892384,0.7075023226586489,0.8538714285714286,0.026242857142857144,92.84285714285714
2000,450419983107763.0,0.5,0.8685642857142859,0.0967285714285714,0.9652928571428572,2.606152857142858,0.0090642857142857,0.0097785714285714,20.085714285714285,0,Unjammed,0,0.34518701817250597,0.6115413166237862,0.3330633513358582,0.5901936039394167,0.8026,0.04794285714285714,98.24285714285715
2000,543308666121182.0,0.5,0.8150142857142859,0.1064928571428571,0.921507142857143,2.5154285714285707,0.0192142857142857,0.0220285714285714,34.07142857142857,0,Unjammed,0,0.26919891136212765,0.5122499590077236,0.25075796636856845,0.47506404035544936,0.7386642857142857,0.0479,102.72857142857143
